author,title,sentence,sentence_nr,words,kind
"Dickens, Charles",A Tale of Two Cities,Defarge a weak minority interposed a few words for the memory of the compassionate wife of the Marquis but only elicited from his own wife a repetition of her last reply,6114,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,Tell the Wind and the Fire where to stop not me Customers entered and the group was broken up,6115,Tom,person
"Dickens, Charles",A Tale of Two Cities,The English customer paid for what he had had perplexedly counted his change and asked as a stranger to be directed towards the National Palace,6116,Tom,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge took him to the door and put her arm on his in pointing out the road,6117,Adam,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge took him to the door and put her arm on his in pointing out the road,6117,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge took him to the door and put her arm on his in pointing out the road,6117,Madame Defarge,person
"Dickens, Charles",A Tale of Two Cities,The English customer was not without his reflections then that it might be a good deed to seize that arm lift it and strike under it sharp and deep,6118,Tom,person
"Dickens, Charles",A Tale of Two Cities,At the appointed hour he emerged from it to present himself in Mr Lorrys room again where he found the old gentleman walking to and fro in restless anxiety,6120,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,At the appointed hour he emerged from it to present himself in Mr Lorrys room again where he found the old gentleman walking to and fro in restless anxiety,6120,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,He said he had been with Lucie until just now and had only left her for a few minutes to come and keep his appointment,6121,Lucie Manette,person
"Dickens, Charles",A Tale of Two Cities,He said he had been with Lucie until just now and had only left her for a few minutes to come and keep his appointment,6121,Lucie Manette,person
"Dickens, Charles",A Tale of Two Cities,She had some faint hopes that his mediation might save Charles but they were very slight,6123,Charles Darnay,person
"Dickens, Charles",A Tale of Two Cities,She had some faint hopes that his mediation might save Charles but they were very slight,6123,Charles,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry waited until ten but Doctor Manette not returning and he being unwilling to leave Lucie any longer it was arranged that he should go back to her and come to the bankinghouse again at midnight,6125,Monsieur Manette,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry waited until ten but Doctor Manette not returning and he being unwilling to leave Lucie any longer it was arranged that he should go back to her and come to the bankinghouse again at midnight,6125,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry waited until ten but Doctor Manette not returning and he being unwilling to leave Lucie any longer it was arranged that he should go back to her and come to the bankinghouse again at midnight,6125,Lucie Manette,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry waited until ten but Doctor Manette not returning and he being unwilling to leave Lucie any longer it was arranged that he should go back to her and come to the bankinghouse again at midnight,6125,Lucie Manette,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry waited until ten but Doctor Manette not returning and he being unwilling to leave Lucie any longer it was arranged that he should go back to her and come to the bankinghouse again at midnight,6125,Monsieur Manette,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry waited until ten but Doctor Manette not returning and he being unwilling to leave Lucie any longer it was arranged that he should go back to her and come to the bankinghouse again at midnight,6125,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,In the meanwhile Carton would wait alone by the fire for the Doctor,6126,Sydney Carton,person
"Dickens, Charles",A Tale of Two Cities,He waited and waited and the clock struck twelve but Doctor Manette did not come back,6127,Monsieur Manette,person
"Dickens, Charles",A Tale of Two Cities,He waited and waited and the clock struck twelve but Doctor Manette did not come back,6127,Monsieur Manette,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry returned and found no tidings of him and brought none,6128,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry returned and found no tidings of him and brought none,6128,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,As if all that had happened since the garret time were a momentary fancy or a dream Mr Lorry saw him shrink into the exact figure that Defarge had had in keeping,6150,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,As if all that had happened since the garret time were a momentary fancy or a dream Mr Lorry saw him shrink into the exact figure that Defarge had had in keeping,6150,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,As if all that had happened since the garret time were a momentary fancy or a dream Mr Lorry saw him shrink into the exact figure that Defarge had had in keeping,6150,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,Carton was the first to speak The last chance is gone it was not much,6154,Sydney Carton,person
"Dickens, Charles",A Tale of Two Cities,I do not doubt it answered Mr Lorry,6157,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,I do not doubt it answered Mr Lorry,6157,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,Carton stooped to pick up the coat which lay almost entangling his feet,6161,Sydney Carton,person
"Dickens, Charles",A Tale of Two Cities,As he did so a small case in which the Doctor was accustomed to carry the lists of his days duties fell lightly on the floor,6162,Tom,person
"Dickens, Charles",A Tale of Two Cities,Carton took it up and there was a folded paper in it,6163,Sydney Carton,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry nodded his consent,6165,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry nodded his consent,6165,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,asked Mr Lorry eagerly,6167,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,asked Mr Lorry eagerly,6167,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,You seeSydney Carton an Englishman,6172,Sydney Carton,person
"Dickens, Charles",A Tale of Two Cities,You seeSydney Carton an Englishman,6172,Sydney Carton,person
"Dickens, Charles",A Tale of Two Cities,You seeSydney Carton an Englishman,6172,Sydney Carton,person
"Dickens, Charles",A Tale of Two Cities,You seeSydney Carton an Englishman,6172,Sydney Carton,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry held it open in his hand gazing in his earnest face,6173,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,Mr Lorry held it open in his hand gazing in his earnest face,6173,Jarvis Lorry,person
"Dickens, Charles",A Tale of Two Cities,Keep it for me until tomorrow,6174,Tom,person
"Dickens, Charles",A Tale of Two Cities,I shall see him tomorrow you remember and I had better not take it into the prison,6175,Tom,person
"Dickens, Charles",A Tale of Two Cities,Now take this paper that Doctor Manette has carried about him,6177,Monsieur Manette,person
"Dickens, Charles",A Tale of Two Cities,Now take this paper that Doctor Manette has carried about him,6177,Monsieur Manette,person
"Dickens, Charles",A Tale of Two Cities,They are in danger of denunciation by Madame Defarge,6187,Adam,person
"Dickens, Charles",A Tale of Two Cities,They are in danger of denunciation by Madame Defarge,6187,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,They are in danger of denunciation by Madame Defarge,6187,Madame Defarge,person
"Dickens, Charles",A Tale of Two Cities,He knows that a woodsawyer living by the prison wall is under the control of the Defarges and has been rehearsed by Madame Defarge as to his having seen Herhe never mentioned Lucies namemaking signs and signals to prisoners,6192,Adam,person
"Dickens, Charles",A Tale of Two Cities,He knows that a woodsawyer living by the prison wall is under the control of the Defarges and has been rehearsed by Madame Defarge as to his having seen Herhe never mentioned Lucies namemaking signs and signals to prisoners,6192,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,He knows that a woodsawyer living by the prison wall is under the control of the Defarges and has been rehearsed by Madame Defarge as to his having seen Herhe never mentioned Lucies namemaking signs and signals to prisoners,6192,Lucie Manette,person
"Dickens, Charles",A Tale of Two Cities,He knows that a woodsawyer living by the prison wall is under the control of the Defarges and has been rehearsed by Madame Defarge as to his having seen Herhe never mentioned Lucies namemaking signs and signals to prisoners,6192,Lucie Manette,person
