author,title,sentence,sentence_nr,...1,words,kind
"Dickens, Charles",Great Expectations,I judged him to be a bachelor from the frayed condition of his linen and he appeared to have sustained a good many bereavements for he wore at least four mourning rings besides a brooch representing a lady and a weeping willow at a tomb with an urn on it,9962,16,Tom,person
"Dickens, Charles",Great Expectations,So you were never in London before said Mr Wemmick to me,9966,8,London,location
"Dickens, Charles",Great Expectations,So you were never in London before said Mr Wemmick to me,9966,211,Mr Wemmick,person
"Dickens, Charles",Great Expectations,So you were never in London before said Mr Wemmick to me,9966,230,Wemmick,person
"Dickens, Charles",Great Expectations,No said I  I  was new here once said Mr Wemmick,9967,211,Mr Wemmick,person
"Dickens, Charles",Great Expectations,No said I  I  was new here once said Mr Wemmick,9967,230,Wemmick,person
"Dickens, Charles",Great Expectations,Why yes said Mr Wemmick,9969,211,Mr Wemmick,person
"Dickens, Charles",Great Expectations,Why yes said Mr Wemmick,9969,230,Wemmick,person
"Dickens, Charles",Great Expectations,You may get cheated robbed and murdered in London,9973,8,London,location
"Dickens, Charles",Great Expectations,I dont know about bad blood returned Mr Wemmick theres not much bad blood about,9977,211,Mr Wemmick,person
"Dickens, Charles",Great Expectations,I dont know about bad blood returned Mr Wemmick theres not much bad blood about,9977,230,Wemmick,person
"Dickens, Charles",Great Expectations,You think so returned Mr Wemmick,9980,211,Mr Wemmick,person
"Dickens, Charles",Great Expectations,You think so returned Mr Wemmick,9980,230,Wemmick,person
"Dickens, Charles",Great Expectations,He wore his hat on the back of his head and looked straight before him walking in a selfcontained way as if there were nothing in the streets to claim his attention,9982,64,King,location
"Dickens, Charles",Great Expectations,He wore his hat on the back of his head and looked straight before him walking in a selfcontained way as if there were nothing in the streets to claim his attention,9982,109,King,person
"Dickens, Charles",Great Expectations,Do you know where Mr Matthew Pocket lives,9985,187,Matthew,person
"Dickens, Charles",Great Expectations,Do you know where Mr Matthew Pocket lives,9985,280,Matthew Pocket,person
"Dickens, Charles",Great Expectations,Do you know where Mr Matthew Pocket lives,9985,253,Mr Matthew,person
"Dickens, Charles",Great Expectations,Do you know where Mr Matthew Pocket lives,9985,205,Pocket,person
"Dickens, Charles",Great Expectations,I asked Mr Wemmick,9986,211,Mr Wemmick,person
"Dickens, Charles",Great Expectations,I asked Mr Wemmick,9986,230,Wemmick,person
"Dickens, Charles",Great Expectations,At Hammersmith west of London,9988,8,London,location
"Dickens, Charles",Great Expectations,At Hammersmith west of London,9988,21,Smith,person
"Dickens, Charles",Great Expectations,Why youre a regular crossexaminer said Mr Wemmick looking at me with an approving air,9992,64,King,location
"Dickens, Charles",Great Expectations,Why youre a regular crossexaminer said Mr Wemmick looking at me with an approving air,9992,109,King,person
"Dickens, Charles",Great Expectations,Why youre a regular crossexaminer said Mr Wemmick looking at me with an approving air,9992,211,Mr Wemmick,person
"Dickens, Charles",Great Expectations,Why youre a regular crossexaminer said Mr Wemmick looking at me with an approving air,9992,230,Wemmick,person
"Dickens, Charles",Great Expectations,There was an air of toleration or depreciation about his utterance of these words that rather depressed me and I was still looking sideways at his block of a face in search of any encouraging note to the text when he said here we were at Barnards Inn,9995,43,Bar,location
"Dickens, Charles",Great Expectations,There was an air of toleration or depreciation about his utterance of these words that rather depressed me and I was still looking sideways at his block of a face in search of any encouraging note to the text when he said here we were at Barnards Inn,9995,210,Inn,person
"Dickens, Charles",Great Expectations,There was an air of toleration or depreciation about his utterance of these words that rather depressed me and I was still looking sideways at his block of a face in search of any encouraging note to the text when he said here we were at Barnards Inn,9995,64,King,location
"Dickens, Charles",Great Expectations,There was an air of toleration or depreciation about his utterance of these words that rather depressed me and I was still looking sideways at his block of a face in search of any encouraging note to the text when he said here we were at Barnards Inn,9995,109,King,person
"Dickens, Charles",Great Expectations,My depression was not alleviated by the announcement for I had supposed that establishment to be an hotel kept by Mr Barnard to which the Blue Boar in our town was a mere publichouse,9996,43,Bar,location
"Dickens, Charles",Great Expectations,My depression was not alleviated by the announcement for I had supposed that establishment to be an hotel kept by Mr Barnard to which the Blue Boar in our town was a mere publichouse,9996,212,Mr Barnard,person
"Dickens, Charles",Great Expectations,Whereas I now found Barnard to be a disembodied spirit or a fiction and his inn the dingiest collection of shabby buildings ever squeezed together in a rank corner as a club for Tomcats,9997,43,Bar,location
"Dickens, Charles",Great Expectations,Whereas I now found Barnard to be a disembodied spirit or a fiction and his inn the dingiest collection of shabby buildings ever squeezed together in a rank corner as a club for Tomcats,9997,210,Inn,person
"Dickens, Charles",Great Expectations,Whereas I now found Barnard to be a disembodied spirit or a fiction and his inn the dingiest collection of shabby buildings ever squeezed together in a rank corner as a club for Tomcats,9997,16,Tom,person
"Dickens, Charles",Great Expectations,I thought the windows of the sets of chambers into which those houses were divided were in every stage of dilapidated blind and curtain crippled flowerpot cracked glass dusty decay and miserable makeshift while To Let To Let To Let glared at me from empty rooms as if no new wretches ever came there and the vengeance of the soul of Barnard were being slowly appeased by the gradual suicide of the present occupants and their unholy interment under the gravel,10000,43,Bar,location
"Dickens, Charles",Great Expectations,A frowzy mourning of soot and smoke attired this forlorn creation of Barnard and it had strewn ashes on its head and was undergoing penance and humiliation as a mere dusthole,10001,43,Bar,location
"Dickens, Charles",Great Expectations,Thus far my sense of sight while dry rot and wet rot and all the silent rots that rot in neglected roof and cellarrot of rat and mouse and bug and coachingstables near at hand besidesaddressed themselves faintly to my sense of smell and moaned Try Barnards Mixture,10002,43,Bar,location
